occurred_at,status,title,show,author,published,duration,played_up_to,starred,url,podcast_uuid,episode_uuid
"2023-08-29 06:58:33",played,,,,,1447,1447,,,,3575b13b-33c1-4a75-b4de-bf2f29570595
"2023-08-29 12:07:32",played,,,,,6112,6105,,,,9d62ea5e-916d-45eb-8d77-6c3cac9a6583
"2023-08-29 12:16:18",played,,,,,519,509,,,,c01d93bc-ea65-46a1-a86d-9714e05041db
"2023-08-30 09:53:28",played,,,,,3121,3121,,,,0cd6715b-57db-4688-9faf-8d4af07a1a76
"2023-08-30 11:06:16",in-progress,,,,,2832,2832,,,,1cf44b7c-d765-4f26-afb3-de4952485f33
"2023-09-04 08:47:58",played,,,,,353,353,,,,c6abc9b3-56a6-4519-863f-94121e5a97df
"2023-09-04 21:48:29",played,"Apples for General Lee?","Lateral with Tom Scott","Tom Scott and David Bodycombe","2023-09-01 15:15:00",2761,2761,,https://traffic.megaphone.fm/PAD6144353435.mp3?updated=1698789582,7073c8a0-29b8-013b-ef68-0acc26574db2,3ff50d45-04ea-4d66-b21e-6f2fdd106e50
"2023-09-05 11:00:08",in-progress,,,,,402,401,,,,4e9c2837-bff6-41a5-9db3-32fe77010c31
"2023-10-14 10:25:11",played,,,,,3658,3658,,,,4c1ee95f-5d36-4f3b-9518-9cb47f749d6c
"2023-10-14 10:25:11",played,"Snap! Hacker! Pop!","Lateral with Tom Scott","Tom Scott and David Bodycombe","2023-09-29 15:15:00",2701,2701,,https://traffic.megaphone.fm/PAD7351356808.mp3?updated=1698789747,7073c8a0-29b8-013b-ef68-0acc26574db2,2808edbd-c947-4b65-96b3-6d9d5f7469ae
"2023-10-23 08:36:24",in-progress,,,,,3160,28,,,,dd787d70-f4b1-498f-b7f6-c47549c9d515
"2023-10-23 08:36:24",in-progress,"Square-eyed dogs","Lateral with Tom Scott","Tom Scott and David Bodycombe","2023-10-06 15:15:00",2518,2241,,https://traffic.megaphone.fm/PAD9802079730.mp3?updated=1698789782,7073c8a0-29b8-013b-ef68-0acc26574db2,5bee50bb-4746-4be3-abf3-5f775507d882
"2023-10-23 08:36:24",in-progress,,,,,2641,20,,,,b3e2685b-c0fd-4b9e-b1bb-4578517fc7a2
"2023-10-23 09:35:16",played,,,,,2546,2546,,,,16f6e94e-0067-4535-97ff-a50635da7b68
"2023-10-23 09:35:16",played,,,,,,1759,,,,6ae29ce1-d61b-4665-b585-d84a6ec5e1e5
"2023-10-24 12:30:49",played,,,,,3297,3297,,,,8b9835ce-a3ca-480b-ad3f-077dfae1ebd0
"2023-10-25 08:20:10",in-progress,,,,,3429,3429,,,,99f61936-aea5-4945-a991-4594eaad9a38
"2023-10-25 09:57:13",in-progress,,,,,1971,884,,,,cd2f138f-8d1e-4d56-9938-2450d0944f0f
"2023-10-25 14:16:55",in-progress,"The New Apple Pencil is Really Confusing","Waveform: The MKBHD Podcast",MKBHD,"2023-10-20 09:00:00",4965,3984,,https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pscrb.fm/rss/p/mgln.ai/e/257/traffic.megaphone.fm/VMP5618558063.mp3?updated=1698089606,7d9a4610-9673-0137-4052-0acc26574db2,1fab7d0f-e303-40ca-8cd5-c7e3ecb84827
"2023-10-26 06:25:38",played,"Smearing honey on doors","Lateral with Tom Scott","Tom Scott and David Bodycombe","2023-10-20 15:15:00",2657,2657,,https://traffic.megaphone.fm/PAD2891812195.mp3?updated=1698790524,7073c8a0-29b8-013b-ef68-0acc26574db2,4c109b69-db9a-433f-bcc4-e86e94120552
"2023-10-29 13:42:46",in-progress,,,,,3032,193,,,,0ca6ffba-2d08-49df-aa16-1bc4a68a9a69
"2023-10-29 15:27:32",played,,,,,3732,3732,,,,f459cd3d-110d-4b26-a50e-c5f7f9c4cb31
"2023-10-29 15:27:32",played,,,,,2230,2230,,,,b1e6ad59-034b-4040-894b-73aacddf241d
"2023-10-30 12:18:19",in-progress,,,,,7886,2696,,,,f3ec46a5-341d-4908-a83a-bb5d262ab141
"2023-10-30 18:22:39",played,,,,,762,762,,,,f08c6d9f-2caf-40cf-a0d6-a8cdb589a632
"2023-10-31 13:28:02",played,,,,,3325,3325,,,,b3030b52-a329-4e8e-ba81-9f0cb3da0113
"2023-11-02 10:06:32",played,,,,,3427,3427,,,,02405d62-3f98-42d6-91f7-77ed5694989c
"2023-11-05 08:14:26",played,,,,,4252,3809,,,,d77a9c10-87bc-442d-ba81-07f4cd7d7413
"2023-11-05 08:14:26",played,,,,,1447,1446,,,,c764a945-7aae-4877-96ba-2a033c8052bd
"2023-11-09 18:49:00",played,,,,,2469,2469,,,,42a04dcd-8052-480c-ac7b-863de2f711b3
"2023-11-10 12:25:56",played,"Octopodes in trees","Lateral with Tom Scott","Tom Scott and David Bodycombe","2023-10-27 15:15:00",2646,2646,,https://traffic.megaphone.fm/PAD6371186256.mp3?updated=1698790494,7073c8a0-29b8-013b-ef68-0acc26574db2,e93539c9-1ff9-4227-aa33-824de538360e
"2023-11-15 12:30:40",in-progress,,,,,6045,56,,,,a3d8129a-f4b7-4fad-8137-e1de95b2fc5d
"2023-11-16 10:52:44",played,"World-famous battery packs","Lateral with Tom Scott","Tom Scott and David Bodycombe","2023-11-03 15:15:00",2505,2505,,https://traffic.megaphone.fm/PAD5598535519.mp3?updated=1698799853,7073c8a0-29b8-013b-ef68-0acc26574db2,631874e4-9810-4c2a-bedd-be0d8eaf1333
"2023-11-18 14:56:17",in-progress,,,,,492,78,,,,bae8c439-28d5-4b3c-877b-0b9fc25d79f1
"2023-11-18 14:56:19",in-progress,"No Such Thing As A Short Dalek","No Such Thing As A Fish","No Such Thing As A Fish","2023-07-13 23:55:00",3612,3600,,https://pdst.fm/e/arttrk.com/p/ABMA5/pscrb.fm/rss/p/prfx.byspotify.com/e/dts.podtrac.com/redirect.mp3/audioboom.com/posts/8334356.mp3?modified=1751393480&sid=2399216&source=rss,e00f3310-8e81-0131-8b7c-723c91aeae46,9eaa09c9-b361-4dc7-97ab-cd47aba41d27
"2023-11-18 14:56:21",in-progress,"No Such Thing As The Beurre War","No Such Thing As A Fish","No Such Thing As A Fish","2023-08-10 23:55:00",3190,465,,https://pdst.fm/e/arttrk.com/p/ABMA5/pscrb.fm/rss/p/prfx.byspotify.com/e/dts.podtrac.com/redirect.mp3/audioboom.com/posts/8347329.mp3?modified=1751390950&sid=2399216&source=rss,e00f3310-8e81-0131-8b7c-723c91aeae46,dba9515e-86cf-45bd-8f4d-825e9ee2acf6
"2023-11-18 14:56:23",in-progress,"Mr. Kill Gun Die","Lateral with Tom Scott","Tom Scott and David Bodycombe","2023-08-25 15:15:00",2616,2676,,https://traffic.megaphone.fm/PAD2107722679.mp3?updated=1698789547,7073c8a0-29b8-013b-ef68-0acc26574db2,0faa8fb5-3533-449f-ac43-6a25faa7c71d
"2023-11-18 14:56:24",in-progress,"No Such Thing As A Furby in Space","No Such Thing As A Fish","No Such Thing As A Fish","2023-07-20 23:55:00",3260,33,,https://pdst.fm/e/arttrk.com/p/ABMA5/pscrb.fm/rss/p/prfx.byspotify.com/e/dts.podtrac.com/redirect.mp3/audioboom.com/posts/8337790.mp3?modified=1751392840&sid=2399216&source=rss,e00f3310-8e81-0131-8b7c-723c91aeae46,980b2506-b13d-4f32-ba5e-f7c34ee2207a
"2023-11-18 15:18:36",played,,,,,2164,2164,,,,0b2755c4-c457-44ee-b223-161168d03afe
"2023-11-19 20:57:33",in-progress,,,,,2592,385,,,,d9919564-c9a9-44db-a56b-5fd4f2b96d28
"2023-11-20 15:09:25",in-progress,,,,,2485,128,,,,7e865dd3-bbac-4a88-bd6d-554068f411bf
"2023-11-22 05:51:10",in-progress,,,,,3687,2190,,,,e0dfff8d-40f1-4419-97d9-75ec44ea0db4
"2023-11-22 05:51:10",in-progress,"Dare you brave this shopping mall?","Lateral with Tom Scott","Tom Scott and David Bodycombe","2023-07-07 15:15:00",3114,3125,,https://traffic.megaphone.fm/PAD6416593410.mp3?updated=1698789149,7073c8a0-29b8-013b-ef68-0acc26574db2,b43266bb-73f3-455b-bf92-5b76294e3bdd
"2023-11-23 06:07:33",played,,,,,1580,1580,,,,d5884ab4-3680-4546-9e3a-3fcb3e60db16
"2023-11-23 06:07:33",played,"Computers that love '7'","Lateral with Tom Scott","Tom Scott and David Bodycombe","2023-11-10 00:05:00",2395,351,,https://traffic.megaphone.fm/PAD1368930805.mp3?updated=1698800005,7073c8a0-29b8-013b-ef68-0acc26574db2,77b84e1a-f43c-4760-8a2c-c8063fe9af47
"2023-12-03 09:41:47",played,"Straight-line sports","Lateral with Tom Scott","Tom Scott and David Bodycombe","2023-11-17 15:15:00",3104,3104,,https://traffic.megaphone.fm/PAD6297101859.mp3?updated=1699623824,7073c8a0-29b8-013b-ef68-0acc26574db2,02b69325-119f-4d5f-86d1-d8bc877e0a8b
"2023-12-03 09:41:47",in-progress,,,,,2918,14,,,,10178a6f-6a67-4fba-b1f3-afb3a01a34d0
"2023-12-04 05:48:51",played,"The car crash 'dummy'","Lateral with Tom Scott","Tom Scott and David Bodycombe","2023-04-07 15:00:00",2428,0,,https://traffic.megaphone.fm/PAD8866215409.mp3?updated=1698787674,7073c8a0-29b8-013b-ef68-0acc26574db2,915764cf-259a-4daa-b551-6e39f5790232
"2023-12-05 23:41:44",played,,,,,1289,1288,,,,a56bebea-248c-45ad-9180-0a75fab04354
"2023-12-06 07:58:16",played,"The world's longest ship","Lateral with Tom Scott","Tom Scott and David Bodycombe","2023-12-01 15:15:00",2752,20,,https://traffic.megaphone.fm/PAD3190316304.mp3?updated=1700533921,7073c8a0-29b8-013b-ef68-0acc26574db2,49960dfd-2b15-405c-a536-580dd9da9488
"2023-12-06 07:58:16",played,,,,,3173,2824,,,,7e5445b8-7cfd-4d65-b413-77a50d7e303b
"2023-12-06 07:58:16",played,,,,,,0,,,,a3bafdd2-f11e-4d9b-a3d5-d9699c20454b
"2023-12-07 05:39:18",played,,,,,3705,3705,,,,e25b78b5-9915-4f0c-9357-fff7d5988805
"2023-12-07 05:39:18",played,"The player on both teams","Lateral with Tom Scott","Tom Scott and David Bodycombe","2023-11-24 15:15:00",2457,2457,,https://traffic.megaphone.fm/PAD1956886681.mp3?updated=1700343621,7073c8a0-29b8-013b-ef68-0acc26574db2,b3cfda8d-44c0-43b6-8e3e-60a0a7cba20b
"2023-12-07 22:04:43",played,"Apple Adds RCS and OpenAI Explodes!","Waveform: The MKBHD Podcast",MKBHD,"2023-11-24 09:00:00",5236,5236,,https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pscrb.fm/rss/p/mgln.ai/e/257/traffic.megaphone.fm/VMP5656818627.mp3?updated=1700785172,7d9a4610-9673-0137-4052-0acc26574db2,b6d59674-43db-4919-b930-1c2b8adaaa6c
"2023-12-22 22:29:47",in-progress,,,,,3675,0,,,,ee39aaad-99cd-49d6-b934-c5f98a69c682
"2024-01-04 23:32:47",played,"The lifesaving blackout","Lateral with Tom Scott","Tom Scott and David Bodycombe","2023-12-15 15:15:00",2780,2780,,https://traffic.megaphone.fm/PAD7494788136.mp3?updated=1702480252,7073c8a0-29b8-013b-ef68-0acc26574db2,84a347cd-98df-4f96-9012-51fd84a1e9ba
"2024-01-09 04:44:12",in-progress,,,,,1520,27,,,,9edf359e-6ec6-4aa4-876a-19997f794d7b
"2024-01-09 10:28:40",played,,,,,3520,3520,,,,3c26189e-86a2-48a4-a635-451b62be45f2
"2024-01-09 10:28:40",played,,,,,1678,1678,,,,a22adb78-a550-44ca-9a22-e33f8b3eb2d3
"2024-01-09 10:28:40",played,,,,,3147,3147,,,,e98bbfbb-d0c5-4960-9877-aaad459e8c75
"2024-01-09 10:28:40",played,,,,,2924,2924,,,,ed211b3b-4eb6-42fc-81b3-1da95c4d550e
"2024-01-09 10:28:40",played,"Black and white bowties","Lateral with Tom Scott","Tom Scott and David Bodycombe","2023-12-29 15:15:00",2664,2664,,https://traffic.megaphone.fm/PAD3618769430.mp3?updated=1703268291,7073c8a0-29b8-013b-ef68-0acc26574db2,14350b44-28ca-4fa9-9ded-1e9f2e85fbff
"2024-01-09 10:28:40",played,"Waveform Awards: Looking Back and Peeking Ahead!","Waveform: The MKBHD Podcast",MKBHD,"2023-12-29 09:00:00",4613,4613,,https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pscrb.fm/rss/p/mgln.ai/e/257/traffic.megaphone.fm/VMP9852531180.mp3?updated=1703266879,7d9a4610-9673-0137-4052-0acc26574db2,15e2217c-cf98-4738-b594-53c6b29009e2
"2024-01-09 10:28:40",played,"Samsung S24 Rumors and Our Favorite Tech of 2023","Waveform: The MKBHD Podcast",MKBHD,"2024-01-05 09:00:00",6129,6129,,https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pscrb.fm/rss/p/mgln.ai/e/257/traffic.megaphone.fm/VMP3492507677.mp3?updated=1704415344,7d9a4610-9673-0137-4052-0acc26574db2,c21814bb-e6c0-4074-beb9-a7bc7525c46a
"2024-01-22 06:58:07",played,"Air-conditioned pilots","Lateral with Tom Scott","Tom Scott and David Bodycombe","2024-01-05 15:15:00",2708,2708,,https://traffic.megaphone.fm/PAD5359147720.mp3?updated=1703268477,7073c8a0-29b8-013b-ef68-0acc26574db2,a3c523b9-80ce-4ee0-b60c-4c83e5e85005
"2024-01-22 11:43:17",played,,,,,3405,3405,,,,b03583b0-ca6c-4e29-bfd2-d51542d337df
"2024-01-22 11:43:17",played,,,,,2251,2251,,,,9f220cc0-6d28-41e4-8cb5-e8ea8a8283d3
"2024-01-22 11:43:17",played,,,,,1141,1141,,,,a989d33d-7a78-4bf5-b119-f5de57d7f1e0
"2024-01-22 11:43:17",played,,,,,3020,3020,,,,abf4b202-5ed3-4f2d-80e3-cc8e6003ca2d
"2024-01-22 13:04:57",played,,,,,1253,1253,,,,3f027d72-a6d7-4a6b-b693-62e9c2b2e569
"2024-01-22 16:01:11",played,,,,,4703,4703,,,,a10c2c80-e5bb-4cd6-95b3-3aa1ab40d9c8
"2024-01-22 16:29:35",played,,,,,159,159,,,,3675d680-1da3-4606-ad3c-c76dc0de4d49
"2024-01-22 16:40:29",played,,,,,1297,1297,,,,50b53d82-0332-4ab9-a2a0-61d3d2ff8719
"2024-01-24 17:36:38",played,,,,,1491,1491,,,,8d2afae7-cc3f-41c8-ba1a-f623032812cb
"2024-01-24 17:36:38",played,,,,,3429,3429,,,,8da45f0a-b89a-44ca-a4cc-2f235f34cf08
"2024-01-24 17:36:38",played,,,,,4538,4538,,,,539f3aa7-6219-4687-a6e1-ea67c6e815e2
"2024-01-24 17:36:38",played,"The lock-breaking pencil","Lateral with Tom Scott","Tom Scott and David Bodycombe","2024-01-12 15:01:00",2464,2464,,https://traffic.megaphone.fm/PAD5055455945.mp3?updated=1705072144,7073c8a0-29b8-013b-ef68-0acc26574db2,c8e65f4e-efbf-4497-af84-bc66d50c252e
"2024-01-25 09:16:56",played,"The colour sequence secret","Lateral with Tom Scott","Tom Scott and David Bodycombe","2024-01-19 15:15:00",2927,2927,,https://traffic.megaphone.fm/PAD6304105758.mp3?updated=1704884281,7073c8a0-29b8-013b-ef68-0acc26574db2,d9e5b142-7629-461a-acb6-2be60e615e50
"2024-01-25 09:16:56",played,"The Rabbit R1 Is the Weirdest CES Gadget","Waveform: The MKBHD Podcast",MKBHD,"2024-01-12 09:00:00",5254,5254,,https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pscrb.fm/rss/p/mgln.ai/e/257/traffic.megaphone.fm/VMP6811621935.mp3?updated=1705023458,7d9a4610-9673-0137-4052-0acc26574db2,ae78cb18-9aee-4667-a580-c3d65b273698
"2024-01-25 09:16:56",played,,,,,2385,2385,,,,93a4a3db-b090-4830-8694-9358c3bfcb10
"2024-01-25 20:24:45",played,,,,,4729,4729,,,,e44ad8dd-4968-401d-9413-a00d9e660dd7
"2024-01-25 22:24:20",played,,,,,3167,3167,,,,3b384195-c2c6-4cb2-8f2a-63443f5877cb
"2024-01-28 15:39:02",played,"Galaxy S24 and Vision Pro are Here!","Waveform: The MKBHD Podcast",MKBHD,"2024-01-19 09:00:00",4756,4756,,https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pscrb.fm/rss/p/mgln.ai/e/257/traffic.megaphone.fm/VMP3549636338.mp3?updated=1705632035,7d9a4610-9673-0137-4052-0acc26574db2,394e0f5c-947e-4594-8e2f-236d8cb20d8c
"2024-01-29 14:32:57",played,,,,,662,662,,,,638204cd-c12d-4281-9000-5e7fe6803304
"2024-01-30 16:29:57",played,,,,,3719,3719,,,,ded69ebc-a376-4d34-8384-7b56d74aaa4d
"2024-02-01 06:58:22",played,,,,,2114,2067,,,,a727d1fa-6a89-42bd-acec-bd5f0af6f32a
"2024-02-01 10:49:08",played,,,,,1635,1635,,,,1d6985a1-a496-4d27-bf63-205bb3b81b00
"2024-02-06 21:36:35",played,"Bright green icing","Lateral with Tom Scott","Tom Scott and David Bodycombe","2024-01-26 15:15:00",2430,2430,,https://traffic.megaphone.fm/PAD6981381621.mp3?updated=1705367180,7073c8a0-29b8-013b-ef68-0acc26574db2,80a0174e-e768-42d9-b3f7-37627eca10e8
"2024-02-13 06:08:20",played,"New Pixel 8 and OnePlus Phones!","Waveform: The MKBHD Podcast",MKBHD,"2024-01-26 09:00:00",4329,4329,,https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pscrb.fm/rss/p/mgln.ai/e/257/traffic.megaphone.fm/VMP4531566718.mp3?updated=1706235922,7d9a4610-9673-0137-4052-0acc26574db2,0ba6ca8d-f4be-4d2f-9bec-c693243e2a96
"2024-02-26 04:45:00",played,,,,,1803,1803,,,,162a0d23-3466-4825-a3f0-59f5dffb6382
"2024-02-26 04:45:00",played,,,,,3451,3451,,,,8a9d0a0c-63a6-455b-bae6-5b70cf66b435
"2024-02-26 04:45:00",played,,,,,1614,1614,,,,227cbf30-e7fd-4230-b8d0-6d6afcc9e853
"2024-02-26 06:26:47",played,"The sushi blockbuster","Lateral with Tom Scott","Tom Scott and David Bodycombe","2024-02-16 15:15:00",2805,2805,,https://traffic.megaphone.fm/PAD9324067477.mp3?updated=1707133680,7073c8a0-29b8-013b-ef68-0acc26574db2,0345ab9a-0706-4cfa-8655-27984b46b3a4
"2024-02-27 12:52:32",played,"A very speedy spider","Lateral with Tom Scott","Tom Scott and David Bodycombe","2024-02-02 15:15:00",2306,2306,,https://traffic.megaphone.fm/PAD4765927649.mp3?updated=1705514148,7073c8a0-29b8-013b-ef68-0acc26574db2,94b6baff-3ad4-4403-9e3b-58ce3341bdb6
"2024-02-29 06:13:15",played,,,,,4122,4122,,,,136c8631-a557-41ac-868d-e5c5fd604d11
"2024-02-29 06:13:15",played,,,,,,879,,,,0d20ff75-7c0f-48f5-afc8-1a3462a15a40
"2024-02-29 06:13:15",played,"How Teenage Engineering Makes Cool Stuff!","Waveform: The MKBHD Podcast",MKBHD,"2024-01-31 17:00:00",3185,1483,,https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pscrb.fm/rss/p/mgln.ai/e/257/traffic.megaphone.fm/VMP3360424147.mp3?updated=1706731214,7d9a4610-9673-0137-4052-0acc26574db2,be04ceff-7e60-4f3c-b17e-22b178d275e7
"2024-02-29 06:13:15",played,"All About Apple Vision Pro!","Waveform: The MKBHD Podcast",MKBHD,"2024-02-02 09:00:00",6003,6142,,https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pscrb.fm/rss/p/mgln.ai/e/257/traffic.megaphone.fm/VMP7259187151.mp3?updated=1706848898,7d9a4610-9673-0137-4052-0acc26574db2,e36274d4-8f1f-4a00-a326-5b7c528db3f6
"2024-02-29 06:13:15",played,,,,,2219,2355,,,,4419fb78-c8ce-4611-bc9f-a5fc30b2650c
"2024-02-29 06:13:15",played,,,,,1524,1646,,,,5d314602-60c7-46e4-bde3-5cc634816961
"2024-02-29 06:13:15",played,,,,,1815,1815,,,,e7731e58-89ff-4137-ae0d-62fc368a3a47
"2024-02-29 14:41:03",played,"Waveform Trivia Finale - The Closest One Yet!","Waveform: The MKBHD Podcast",MKBHD,"2024-02-06 17:00:00",5710,5710,,https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pscrb.fm/rss/p/mgln.ai/e/257/traffic.megaphone.fm/VMP6168700020.mp3?updated=1707242779,7d9a4610-9673-0137-4052-0acc26574db2,9f07ed4f-516f-4e3f-87bb-c51584269118
"2024-03-01 06:00:57",played,,,,,,1397,,,,b97189c1-3037-4cb5-a122-365d68b1cf96
"2024-03-01 06:00:57",played,"Holding up a desk lamp","Lateral with Tom Scott","Tom Scott and David Bodycombe","2024-02-09 15:15:00",2716,2716,,https://traffic.megaphone.fm/PAD6692317770.mp3?updated=1707133662,7073c8a0-29b8-013b-ef68-0acc26574db2,2c2571f4-477b-4f4d-9129-23e15e7bd153
"2024-03-01 06:00:57",played,,,,,1830,1830,,,,23c6f38f-ded6-454e-a62a-4148c2c5f1bd
"2024-03-08 09:39:32",played,,,,,3109,3109,,,,80ee8b0e-6a2b-406b-b5ce-0a0d2a2c94a3
"2024-03-16 22:00:06",played,,,,,4521,1747,,,,b6c62d8c-e68b-462c-967e-c8dcd154a5dd
"2024-03-16 22:00:06",played,,,,,4228,4228,,,,edf288f2-d758-4dbc-8786-8135ea636db4
"2024-03-16 22:00:06",played,,,,,538,538,,,,539f0234-91ed-4a44-a2b8-46aef95ea6e5
"2024-03-16 22:00:06",played,,,,,604,604,,,,6277818e-428d-468e-a39d-bdbe267bde2f
"2024-03-16 22:00:06",played,"Resurrecting mammoths","Lateral with Tom Scott","Tom Scott and David Bodycombe","2024-03-01 15:15:00",2304,2304,,https://traffic.megaphone.fm/PAD1235765337.mp3?updated=1708113785,7073c8a0-29b8-013b-ef68-0acc26574db2,5bb30a8c-6725-4bc3-ab6c-8cfb67d8f7b7
"2024-03-16 22:00:06",played,"The End of Google Bard as We Know It!","Waveform: The MKBHD Podcast",MKBHD,"2024-02-09 09:00:00",5208,5208,,https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pscrb.fm/rss/p/mgln.ai/e/257/traffic.megaphone.fm/VMP8390019084.mp3?updated=1707492789,7d9a4610-9673-0137-4052-0acc26574db2,da835275-186c-4e85-8081-53fdaec0ed0b
"2024-03-16 22:00:06",played,,,,,3212,3212,,,,21a009b5-702e-4839-981f-b483875a6aa3
"2024-03-16 22:00:06",played,,,,,2733,2733,,,,36763793-6ba3-4b85-a6e2-a5f0ba6c788b
"2024-03-25 19:26:37",played,,,,,1689,1689,,,,a640b4b9-5cde-45f7-8d0f-06692b706429
"2024-04-29 22:59:04",played,,,,,3306,3306,,,,e1277c3e-b9c2-4077-ace9-96e69b115a90
"2024-06-15 09:42:17",played,"526. No Such Thing As An Angry Banana","No Such Thing As A Fish - Club Fish (via Patreon)","No Such Thing As A Fish","2024-04-12 00:05:01",3236,3236,,https://c10.patreonusercontent.com/4/patreon-media/p/post/102001508/92ef32597030417ea5182cbc9ebac080/eyJhIjoxLCJpc19hdWRpbyI6MSwicCI6MX0%3D/1.mp3?token-hash=eC_K99WANx4BkBWK8XFSiozkUx1Kll6QfScO82eAUx4%3D&token-time=1755043200,161a2a80-1b72-013c-f610-0acc26574db2,e8a36cf3-f734-47e5-9f64-edc05bd97b4c
"2024-07-28 17:45:17",in-progress,"Our 2024 Belgian GP predictions","P1 with Matt and Tommy",Stak,"2024-07-25 15:17:25",1716,0,,https://sphinx.acast.com/p/open/s/63e24225436c36001119fc66/e/66a25e7522781665a99ddef7/media.mp3,b5dfd840-8a8f-013b-f2f5-0acc26574db2,5aa65a58-8428-4969-9b84-6538f3256eed
"2024-07-28 17:45:17",in-progress,"Reaction to Belgian GP qualifying","P1 with Matt and Tommy",Stak,"2024-07-27 17:26:55",1483,215,,https://sphinx.acast.com/p/open/s/63e24225436c36001119fc66/e/66a51fd030d20f0a5f23d799/media.mp3,b5dfd840-8a8f-013b-f2f5-0acc26574db2,8bf1ab95-1b99-422b-8590-3398156fcdb5
"2024-07-28 17:45:17",in-progress,"Reaction to Belgian GP practice","P1 with Matt and Tommy",Stak,"2024-07-26 18:35:11",1465,0,,https://sphinx.acast.com/p/open/s/63e24225436c36001119fc66/e/66a3de506208aa89fe8a62fb/media.mp3,b5dfd840-8a8f-013b-f2f5-0acc26574db2,ed5b1968-2f40-420c-ade7-ea19b5bd12a4
"2024-07-29 09:15:53",in-progress,"Belgian GP Race Review","P1 with Matt and Tommy",Stak,"2024-07-28 17:57:58",4024,0,,https://sphinx.acast.com/p/open/s/63e24225436c36001119fc66/e/66a6789672497b6115b8deeb/media.mp3,b5dfd840-8a8f-013b-f2f5-0acc26574db2,b744efdb-4411-478d-9241-45e632f82a60
"2024-07-29 12:27:19",played,"540. No Such Thing As The Three Gorgeous Dams","No Such Thing As A Fish - Club Fish (via Patreon)","No Such Thing As A Fish","2024-07-19 00:05:01",3646,3646,,https://c10.patreonusercontent.com/4/patreon-media/p/post/108368605/41d961fb7f284e6882c7746906415aba/eyJhIjoxLCJpc19hdWRpbyI6MSwicCI6MX0%3D/1.mp3?token-hash=SHQ-qdiEA2eeDEqwGOF5tXm-6_jyHtar3NYCwcTwNC4%3D&token-time=1755043200,161a2a80-1b72-013c-f610-0acc26574db2,ac925e46-de20-432d-be11-ecb62815db1d
"2024-08-21 14:47:49",in-progress,"Bonus: Drop Us A Line - August 2024","No Such Thing As A Fish - Club Fish (via Patreon)","No Such Thing As A Fish","2024-08-20 14:00:12",1735,1735,,https://c10.patreonusercontent.com/4/patreon-media/p/post/110445781/b8c3284bfb494affaacf17e8a469f5d6/eyJhIjoxLCJpc19hdWRpbyI6MSwicCI6MX0%3D/1.mp3?token-hash=LGADWjBYLouMtTnhfByj8j26DhuhQ41Yg_fVFX9itSY%3D&token-time=1755043200,161a2a80-1b72-013c-f610-0acc26574db2,3e53ea61-282a-4134-ae26-fbafd0a9a08b
"2024-12-03 18:25:38",in-progress,"Mexico City GP Race Review","P1 with Matt and Tommy",Stak,"2024-10-27 23:56:51",3052,0,,https://sphinx.acast.com/p/open/s/63e24225436c36001119fc66/e/671ed3432a0f79a144ebe6a6/media.mp3,b5dfd840-8a8f-013b-f2f5-0acc26574db2,16204e23-02af-494b-91a9-4be4bb5f4e1b
"2024-12-03 18:25:45",in-progress,"Las Vegas GP Driver Ratings: F1-to-10","P1 with Matt and Tommy",Stak,"2024-11-26 05:00:49",3190,448,,https://sphinx.acast.com/p/open/s/63e24225436c36001119fc66/e/674480bfd5818c4c59f8b923/media.mp3,b5dfd840-8a8f-013b-f2f5-0acc26574db2,e0fe7823-f8c1-46cc-8ba8-773440c3ca4a
"2024-12-03 18:25:47",in-progress,"US GP Driver Ratings: F1-to-10","P1 with Matt and Tommy",Stak,"2024-10-21 20:18:32",3249,17,,https://sphinx.acast.com/p/open/s/63e24225436c36001119fc66/e/6716a86983ac9fccac7f7b18/media.mp3,b5dfd840-8a8f-013b-f2f5-0acc26574db2,690647b0-c95b-4024-870d-bfd9ab5463f9
"2024-12-03 18:25:48",in-progress,"Our 2024 mid-season F1 Driver Ratings: P10 to P1","P1 with Matt and Tommy",Stak,"2024-08-12 05:00:02",2178,414,,https://sphinx.acast.com/p/open/s/63e24225436c36001119fc66/e/66b9407a8443e670a6b7f1b7/media.mp3,b5dfd840-8a8f-013b-f2f5-0acc26574db2,4a45033b-5876-4357-850a-1d868e9b8362
"2024-12-06 00:17:48",in-progress,"Full Site Editing and Ollie with Mike McAlister",,,"2024-11-26 22:54:49",2288,2288,,https://webmasters.fm/podcast-download/39/full-site-editing-and-ollie-with-mike-mcalister.mp3,2bb75a00-8b5c-013d-f775-0e51c9cdac59,c2c8e654-80a2-4c2d-83fb-306459adc8fb
